label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
10_down,0.0,0.0,-0.2746625577001235,-0.0231942899120071,-0.4787244663755496,0.1510704337886107,-0.5239711255323437,0.3621147930411592,-0.4363842940731322,0.4802824302907734,-0.4865131781646878,0.1972406411040205,-0.500106832206968,0.4830451125476955,-0.430337369601356,0.5828306865302105,-0.3935841132269075,0.6442853077674563,-0.3156195194835499,0.2632997789272607,-0.3405045000384264,0.616525412287158,-0.3552677001857621,0.8339006356620174,-0.3590065504828915,1.0,-0.1401116510803346,0.3156618230988818,-0.1858635303370927,0.5314272935171614,-0.1866165485373405,0.4412826511558027,-0.185012749935783,0.3376617801721363,0.010290510212065,0.3522838759527834,-0.0640075163346653,0.4964051620103842,-0.0649105011974486,0.4207042617257522,-0.0644864264938335,0.330521539186926
09_c,0.0,0.0,-0.1769136720441907,-0.2165845029921567,-0.3114529231279442,-0.3833668824765417,-0.4842435497131045,-0.4468770111939654,-0.6495841559041966,-0.4633352618241921,-0.0244704585933758,-0.6724692394936211,-0.177937465393452,-0.8289124977821009,-0.3199971239263577,-0.9234230244842936,-0.4531446906398044,-1.0,0.0968103757588194,-0.6107322182556151,-0.2462063447517563,-0.5835580686640367,-0.273754343522558,-0.4017531526988083,-0.1812431323390749,-0.3480531819139805,0.1608284627073325,-0.4748773250576199,-0.1970247785660611,-0.4175616611304605,-0.2065391492901359,-0.2769259014163148,-0.1182077375469697,-0.2513038015371846,0.1793371276365733,-0.3194962346964959,-0.0919231712670548,-0.2871202090727803,-0.1138482844897327,-0.195575431342881,-0.0479347963405598,-0.1657642413361058
09_c,0.0,0.0,-0.2765192098222526,-0.2205464605015926,-0.4685270339801853,-0.3855423462602323,-0.6757504518228085,-0.4261974065066541,-0.8637622894789688,-0.4097872291514115,-0.2571969474154653,-0.7631753424083288,-0.5409236860627623,-0.9304880497684598,-0.7353117526668196,-0.9774439506453309,-0.8981125875501773,-1.0,-0.167902697008605,-0.7120233886338758,-0.5598736721683236,-0.6577393376240442,-0.5243750376096428,-0.4824783351554993,-0.4146051173454658,-0.4207004825528445,-0.1316484213415875,-0.5932235706476431,-0.5270684627341686,-0.4942437808018747,-0.4483506185560738,-0.3517566154093721,-0.3251328423288838,-0.3255033606962499,-0.1333056120686216,-0.4604928029511653,-0.4503796122944485,-0.4066456661183265,-0.4389658886457082,-0.3064761607265405,-0.3751431532870997,-0.2821466265587295
07_ok,0.0,0.0,-0.215107218975119,-0.0964024523586088,-0.36681924677557,-0.1909364285972402,-0.5475561259976164,-0.2060451749877899,-0.7047196764263544,-0.2159676009109356,-0.2374585222889027,-0.5304341249939928,-0.4350451686546041,-0.550208380444165,-0.5418053137665207,-0.4151713517961847,-0.6123930948901247,-0.2965513381090523,-0.1463861909723788,-0.5531914041530053,-0.3121512789496449,-0.7889382898088234,-0.4457973350698679,-0.902147434333244,-0.5693357195784483,-0.9812824086819784,-0.0480960766658234,-0.4968836068462485,-0.0744045035657701,-0.7446507862650331,-0.13576087454592,-0.8907680031054961,-0.2158453145414048,-1.0,0.0263725969750466,-0.3956063708870149,0.0651532090811925,-0.5911773876949178,0.0263800477820249,-0.7276065064917016,-0.04585245241449,-0.842579070757706
09_c,0.0,0.0,-0.0661057610695285,-0.265439693965498,-0.1149399504693519,-0.5433135615027403,-0.2222439064822773,-0.723705662354764,-0.3031066585403373,-0.87616752569897,0.1725652797039306,-0.552669922973918,0.277760073951782,-0.7315747463468396,0.2664963821366548,-0.8841553202832851,0.2117862525641605,-1.0,0.1837252460903355,-0.4351056957435814,-0.1361484055668948,-0.6009570368337661,-0.2149647462321096,-0.540166443020906,-0.1899424499477977,-0.4770341832652718,0.1271940679357071,-0.285891866591772,-0.220804042997117,-0.4274590477724671,-0.2267093681388733,-0.3635646519660651,-0.1538881465249291,-0.3150518240807363,0.0388059540737516,-0.1494210458660733,-0.2325350845994432,-0.2669904242463692,-0.2372611476153336,-0.2269484283256116,-0.1543647449677364,-0.1841664889129692
09_c,0.0,0.0,-0.1810320980553732,-0.1252641871575177,-0.3158699144504383,-0.3319395005022809,-0.3669096446468327,-0.4873128124354509,-0.4142922971333366,-0.6102260471324242,-0.1718294925684552,-0.7036789012052553,-0.3740264884195579,-0.9305657637773284,-0.5737623195091099,-0.979683834239726,-0.7358055436544111,-1.0,-0.0050568712503792,-0.6846749430508955,-0.33658301480032,-0.6454826702713143,-0.3066001597470128,-0.4031583001419134,-0.1777321763231375,-0.3776778487142749,0.1261480752139347,-0.5809971609992484,-0.2100663487783829,-0.4615822545057488,-0.1760575819129205,-0.2685053873865062,-0.0662957402337425,-0.2690552324202255,0.2245627941275576,-0.4397473243105222,-0.0568053176340411,-0.3286440797139053,-0.0333746203697148,-0.2020009006753605,0.0667937635895051,-0.1929841720051509
01_palm,0.0,0.0,-0.1524532997869173,-0.1336847937387779,-0.242928282383208,-0.2980962492123925,-0.2855054367505264,-0.4535645040363517,-0.3243466363942878,-0.5837303830436453,-0.0559250359759757,-0.5344619932279783,-0.0543237233280753,-0.7451584345199849,-0.0422075787311401,-0.8650188869977309,-0.0228597800121279,-0.9653425461330732,0.0501554025040151,-0.5314990000267988,0.0608930393264624,-0.7518504490063525,0.0708938619906104,-0.888204616516977,0.0766516540846832,-1.0,0.1426243329097443,-0.4858498650394535,0.1648197492993331,-0.6841988653467063,0.167703436430186,-0.8083740977960702,0.1640809096421847,-0.91217109793879,0.2317113813715183,-0.4073779886235519,0.2651338262670431,-0.5592492691065306,0.2734196746363296,-0.6631540881110696,0.2785666230197633,-0.7574084178485712
09_c,0.0,0.0,-0.2389688916735033,-0.0881500695078792,-0.4399421666451919,-0.2309748680749919,-0.5978910523167712,-0.3016547279971645,-0.7384587487099773,-0.3167036881370612,-0.3046254334208373,-0.6459925836307195,-0.4723491604921904,-0.8254836632813563,-0.610568984872105,-0.9270610825445686,-0.7260881163138305,-1.0,-0.1591852902638335,-0.6558833058005016,-0.4530032467198331,-0.6469225113729875,-0.4506305725168683,-0.4337032324354187,-0.351605000121438,-0.3768657730194164,-0.0240014185617527,-0.5752499463819883,-0.326628783465975,-0.4908511823337605,-0.318658944575236,-0.3210069195021779,-0.220660244580464,-0.3037525198407227,0.0893722720164202,-0.4391792677570298,-0.1794480617448965,-0.3960635940492858,-0.1897087584867739,-0.2799968590753992,-0.1091298403891617,-0.2522369310984881
02_l,0.0,0.0,-0.1711323191433325,-0.0895688107755711,-0.3171871628219389,-0.2070902449749707,-0.4407461287231892,-0.2921588816248617,-0.5350597633256441,-0.3489046896307956,-0.1886712503486736,-0.5231140735034314,-0.2443927162233077,-0.7308163832770915,-0.2687936603714403,-0.8845552981381879,-0.2874971740830208,-1.0,-0.0401021390475242,-0.5383601847149299,-0.1088950358064515,-0.4966794236458342,-0.1210613655902839,-0.3105068749723282,-0.0953309280028678,-0.263564236296074,0.0872246672099573,-0.4935757793271443,0.0066006225057311,-0.4174666670288931,-0.0120237398319303,-0.2704902017868092,0.0176676439683092,-0.2600884777259737,0.200793525564462,-0.4199930496576483,0.124750935663957,-0.3696360351094348,0.0840989956072456,-0.2632445469806357,0.1034827118494232,-0.2460341894286218
10_down,0.0,0.0,-0.2011436666134632,-0.0533356011549125,-0.3389740738399442,-0.1000100585104952,-0.3516947717049904,-0.078856452132841,-0.3598037472841144,-0.0334111936553154,-0.1529214908808073,-0.9230874947219012,-0.3426534630089544,-0.5740404163524839,-0.3947581190166265,-0.1331629789536148,-0.4114814404764939,0.190705691824701,0.1009151498281499,-1.0,-0.0978824041376797,-0.5828321831822404,-0.1637172762252082,-0.0725639457580851,-0.20136649056124,0.280525396516612,0.3371619703085345,-0.9511657569186311,0.2131307567946463,-0.6663146770083057,0.1595611555691841,-0.363593500665503,0.133250467039693,-0.1635981806669141,0.5439038266695121,-0.8305701533957777,0.4859799032357322,-0.6942675570776812,0.4223425362883466,-0.4683011979057341,0.3986674918370645,-0.3274975927679308
01_palm,0.0,0.0,-0.1911066865948978,-0.120950705087131,-0.2995118705615303,-0.3071529957353441,-0.3291216260825351,-0.4767038954009028,-0.2987110164126152,-0.5962654026829091,-0.1652242815444068,-0.5505530824348497,-0.1682628831203036,-0.7313825586430464,-0.1583241971729657,-0.837994536092579,-0.141749453233186,-0.9399207168719124,-0.0596677529773258,-0.572660023684175,-0.0595505140425859,-0.771914517773697,-0.0568488251691696,-0.8871928641364308,-0.0514215101449285,-1.0,0.0335963568538275,-0.5502451809962611,0.0424720127859682,-0.7408358133188443,0.0394916128197312,-0.855089214411984,0.0338044499935948,-0.960341124708201,0.130363188789188,-0.4865975721034372,0.1343645942237498,-0.6459745916246749,0.1199135822499774,-0.7451013048263639,0.1038519078845808,-0.840480789469317
10_down,0.0,0.0,-0.3226482484970627,0.0783807897654878,-0.5975438481470183,0.2643321370644761,-0.7336956583706989,0.4426292640238533,-0.8134360043669991,0.578133364499035,-0.4934802872185465,0.1505842143820214,-0.64167576458113,0.6896335084503711,-0.6653444997762339,0.8855951746371999,-0.6460349245894538,0.9221134906631168,-0.2072790917098282,0.1845136867789961,-0.3373657760687319,0.7732772160666794,-0.3922549905505211,0.9724628220732984,-0.3910936880902362,1.0,0.0575454729442748,0.2463648724534153,-0.0763600550720754,0.803613891161388,-0.1432729117792102,0.9503367891155688,-0.1615553015424174,0.9262698360665084,0.2893929244355254,0.3174480421193056,0.1772780655220869,0.749388420611551,0.0967809060667648,0.8814584978321784,0.0679989053997426,0.8814827272649531
07_ok,0.0,0.0,-0.1021020995201515,-0.0870387090775477,-0.193989960360016,-0.1935803934569031,-0.3153983890245652,-0.2570396192262213,-0.3974007578676581,-0.3138427226243922,-0.0391046421635646,-0.4687298832270655,-0.1805482558738675,-0.5524983212608642,-0.2794928396110459,-0.4805330130330588,-0.3321146635023135,-0.3976504653242567,0.0558433939972193,-0.4782740387644725,0.0323481086533275,-0.7131092238593572,0.0213879411073621,-0.867540450335668,0.0093915428886988,-1.0,0.1434990020913766,-0.4249324481758766,0.2032936204719335,-0.6548772730226161,0.2354504873594351,-0.792775912921495,0.2586096563949244,-0.9168031992032946,0.2127962604558088,-0.3292900705236253,0.2946004478029735,-0.4866112339859587,0.3352336115817094,-0.6025564368944549,0.3694441472711446,-0.712881256796176
10_down,0.0,0.0,-0.1648504882543063,0.0928734116675122,-0.2022130648643093,0.3043881083229326,-0.1464170431863709,0.4935613435481742,-0.0881592789180432,0.6259478100139725,-0.015716766083863,0.2516761494173441,-0.0903861128510786,0.5818121033243434,-0.1318672056770285,0.7964616622708219,-0.1529736233669441,0.959899673558329,0.1562693334153916,0.2581184046030414,0.0540640397300221,0.6295367386396056,-0.009057439443479,0.844401387129363,-0.0422955541033126,1.0,0.2728731091652452,0.276580639541949,0.1100945528208075,0.5898546998160473,0.0457829880026557,0.5487204414864127,0.0338900592017799,0.4764710085477753,0.3370511557412063,0.3074627830938784,0.2047531451108594,0.5592039183431637,0.1331829862293668,0.526446260732963,0.1164249864786703,0.4616504836646168
01_palm,0.0,0.0,-0.1744260938374272,-0.1005678842868434,-0.2716294744960367,-0.2595034531385717,-0.3083172285626773,-0.4195613990539958,-0.3655790262859122,-0.5518164228748919,-0.1522861133257892,-0.4913152478786168,-0.1471394425407952,-0.7111748028319873,-0.1338186502327408,-0.8446636939266196,-0.1173365826923249,-0.958637222680561,-0.0406074436046863,-0.4999783226064589,-0.0315604275805849,-0.7268731770999561,-0.0185399475855573,-0.871278934959982,-0.0065117802929795,-1.0,0.0578069264097113,-0.4670733076898299,0.076298717110558,-0.6745767483248268,0.0861889542965795,-0.8064470833531344,0.0919170413171121,-0.9226172773039684,0.1557081968227601,-0.4015885520167065,0.1746077127939705,-0.5639893326384487,0.1815245454916526,-0.6689850227558268,0.1888371435184345,-0.7656158212264222
01_palm,0.0,0.0,-0.1672626945038651,-0.1089759318618888,-0.2625163880186883,-0.2726391742488879,-0.2824589518574942,-0.4305874683980454,-0.3061801118325593,-0.5747108883456775,-0.0772936890803736,-0.5098380730393512,-0.0619293980234765,-0.722651672598519,-0.0419765524549958,-0.8463712419295227,-0.018644041861639,-0.954725975876764,0.0281651654635732,-0.513136270476745,0.0455100805404173,-0.7350513176248262,0.0574549102305206,-0.8741262873405962,0.0689663347744487,-1.0,0.1182276741463427,-0.4752601322968302,0.1400011116364201,-0.6786557884353887,0.1446963542135707,-0.8090324148462613,0.1434639981908994,-0.9265375858002782,0.2047959672395062,-0.4021205039281348,0.2308222910076657,-0.5631930528408934,0.2368707301715482,-0.6658200166285809,0.2396654252586898,-0.7625098863366881
07_ok,0.0,0.0,-0.110832914346511,-0.0980997566840559,-0.2109712677820678,-0.2206508235148499,-0.3425860290956445,-0.2842496214853662,-0.4415167183971828,-0.3483981682064386,-0.0432532660672026,-0.4853951179238502,-0.1885115623903382,-0.5702192652591489,-0.3079729808913478,-0.5074420179663598,-0.3848550693308888,-0.4320580771698012,0.0452109641627459,-0.4866041262539154,0.0178128470906221,-0.7290980806636137,-0.0240586951707918,-0.8759025041988296,-0.0713486642641584,-1.0,0.1292646951352392,-0.4305606976388456,0.1816821960630089,-0.6734124276575634,0.1976819695796914,-0.8213486642641585,0.2008803331938296,-0.9564582530016172,0.1877225741760298,-0.3338967617933177,0.2549666123648041,-0.5023336340674802,0.2829418010295773,-0.6234129982550689,0.296249945409181,-0.7415408919799668
05_thumb,0.0,0.0,-0.0816867524059798,-0.2952258048122355,-0.0124587614677787,-0.6096627536678044,0.0794732100101064,-0.8187902684043445,0.1371722576820127,-1.0,0.3894664403250886,-0.5183124618792508,0.1214465945074023,-0.4806237304750925,0.0232665188798482,-0.394972127604425,0.0628367863965022,-0.3778628541557081,0.4732249721217533,-0.3354504724277224,0.1470654096679193,-0.2917138269667172,0.0639969694814173,-0.253876311276453,0.0973132817809713,-0.2553318896799627,0.4842995382086823,-0.148018381379095,0.1600816942752069,-0.1280193493128215,0.0830841544818884,-0.1180077550047733,0.1184423221415508,-0.1285317356464332,0.452122846671357,0.0138827441071601,0.203768104142982,0.0252331462301278,0.1208541321366618,0.0149166277222404,0.1308527705096839,0.0076299591035462
02_l,0.0,0.0,-0.1227449057808612,-0.0874212757497591,-0.2462802421632889,-0.2308454097802816,-0.3791994532237368,-0.3239473514216815,-0.5067651282480554,-0.3544891596998979,-0.1025128470404884,-0.5024462439250817,-0.090183931704122,-0.7328787085767825,-0.0715206720709216,-0.8830167796107562,-0.0579824952828848,-1.0,0.0226450592383338,-0.4835656485749035,0.0621363614135294,-0.5199476911949388,0.0060319199390733,-0.3343823723657672,-0.0280176330403769,-0.2636223389726538,0.1390941322335608,-0.4227430383358841,0.1720229275738714,-0.430647635004464,0.1099034240293954,-0.2848011995827096,0.0724965392320761,-0.2495352641551784,0.2392823372621614,-0.3458442700575398,0.2722080807468675,-0.368107556692396,0.2066447761423949,-0.2654466219918604,0.1693726089710458,-0.2380588338176701
01_palm,0.0,0.0,-0.1861124815988489,-0.068819820928152,-0.3072644982307909,-0.2297131960789142,-0.3743164569328108,-0.3718718161169956,-0.4499991799917224,-0.4918053288060684,-0.1765314292630848,-0.4908164035495629,-0.1952099889958198,-0.7077289632075284,-0.1958326281340918,-0.840599276228083,-0.189672215515379,-0.9526436476085558,-0.0860938742640426,-0.4967703725857668,-0.1131393069290038,-0.7201297569755412,-0.1212922215054567,-0.8703170851489506,-0.1225285198642633,-1.0,0.0067615944798648,-0.4647305932516485,-0.0129675211026886,-0.6711006822232556,-0.0294796047872035,-0.8109090214758514,-0.0407940648226232,-0.9336509798059136,0.1071061255658116,-0.402476226494888,0.1068214149108131,-0.5750637231504595,0.0993336286623471,-0.6904776905050557,0.0958274434131664,-0.7987108902723529
06_index,0.0,0.0,-0.1866528755270676,-0.1466272066782329,-0.1604330129014392,-0.2741902838804096,0.1087470393162558,-0.2878248290604943,0.3763344653710846,-0.3824499399909427,0.4127255755014126,-0.7532629290241438,0.7327755728952658,-0.676979334275156,0.6395660732550498,-0.3645474071551915,0.4837369701146093,-0.1677864070177765,0.6765928123161734,-0.5817306097637747,0.9761310844208636,-0.467146818098434,0.6945982371620218,-0.1091020844432018,0.4595123324874074,0.0143710353576208,0.8356332292454293,-0.3729192290951526,1.0,-0.1979733658616494,0.6909508169422527,0.068126356803768,0.4540668405451383,0.1146704375685805,0.8891639821103287,-0.1731374684639373,0.9600611462846844,0.0328002128239998,0.7129918762696502,0.2048820228027647,0.5197554351688953,0.2047500231845482
02_l,0.0,0.0,-0.1987602706900156,-0.0387620658477014,-0.380672410073305,-0.1474008916498816,-0.5255559636291172,-0.2473868927138008,-0.6588053719682009,-0.3127943688044414,-0.2946167503034475,-0.4976578956469898,-0.3048302917213586,-0.7352228054197293,-0.2927495392703095,-0.8798221805731,-0.2904906050669559,-1.0,-0.1449239857770809,-0.5002615330646636,-0.0666192898751459,-0.6025607347959202,-0.0571035542475242,-0.4022618163372526,-0.0909463939564122,-0.2813466647123054,-0.0037224817972657,-0.4667018012513402,0.0708683787091006,-0.5391882099313395,0.0554413041079467,-0.345623850234441,0.0021354141791106,-0.2476284978812198,0.1185233922221912,-0.4224642574223182,0.1641847925440021,-0.5098517924402451,0.1347315251099741,-0.3765838972708662,0.0943478883840123,-0.2928598838252998
10_down,0.0,0.0,-0.3552974182754704,0.0224633295393896,-0.6417708977567537,0.1236879277144219,-0.742017008019254,0.3224439739680955,-0.7807002748050148,0.5194354976767803,-0.4214504772195634,-0.0861442615298331,-0.5849459957512235,0.3687625332836292,-0.6298611580301287,0.6363940176953072,-0.6271044459070052,0.8160363979234575,-0.0866797289212082,-0.0386191681892051,-0.2928683775479782,0.5795604537172696,-0.3569904401746696,0.852595591559963,-0.3491100925681377,1.0,0.1938366758310335,0.0680180603701688,0.0224885280048655,0.6322701313296771,-0.0219421937752545,0.7375532573505106,-0.0031838261129495,0.7424181360915575,0.4180499443035166,0.178274261043188,0.295334519866076,0.5723423532815411,0.2061214002220296,0.6631588827819359,0.2020913781402993,0.6622529979480576
10_down,0.0,0.0,-0.411172124785768,0.0032475874875169,-0.706629434944636,0.0599163386578856,-0.7872852609694712,0.2616471899035854,-0.7957604088153923,0.4791736073711965,-0.4050967032443071,-0.2941636137754925,-0.5905488642918812,0.3809109586822026,-0.6679990781725567,0.6867339372484915,-0.6731396313872053,0.8825615473660167,0.0331205835469283,-0.2280738431870451,-0.2436130745451536,0.6141714057033082,-0.3217970418793708,0.8690776814857968,-0.3065006969740874,1.0,0.3842742840096558,-0.0776482722969046,0.1536140668748724,0.6710318986120218,0.1051268399107269,0.6822812906317756,0.1406693600166107,0.6018487897347058,0.6423470492861846,0.0859816005361436,0.4613703564012295,0.6211574476790591,0.3680587605903688,0.642596659944499,0.3844961827908019,0.5584581030038246
09_c,0.0,0.0,-0.185727921344647,-0.13311619632158,-0.3559229171708756,-0.288707244246994,-0.5204256330220283,-0.366860662083784,-0.6659069522321036,-0.4085625888452212,-0.1646238916474087,-0.6709887138608654,-0.3055848123978856,-0.8775233036962596,-0.4461992167647213,-0.9558531278654292,-0.5591272161390698,-1.0,-0.0075117947571419,-0.6557712651647866,-0.2797594555506302,-0.5944712245040656,-0.2525553235995773,-0.392123330229009,-0.1382658915097742,-0.3481277897634178,0.1167661902517441,-0.5586653783960016,-0.1813063855447106,-0.4483910958213349,-0.1505111641348804,-0.2802481353342546,-0.0444172808394334,-0.2718495590891071,0.2110221813565348,-0.4382573970533183,-0.0386258068214793,-0.347398304842293,-0.0198178209719845,-0.2335688326573299,0.0730735340462564,-0.2184665948596056
